index	prediction
102	Pure Questioning
103	Pure Questioning
104	Assertive Questioning
105	Pure Questioning
106	Pure Questioning
107	Rhetorical Questioning
108	Rhetorical Questioning
109	Pure Questioning
110	Pure Questioning
111	Pure Questioning
112	Pure Questioning
113	Pure Questioning
114	Pure Questioning
115	Pure Questioning
116	Assertive Questioning
117	Assertive Questioning
118	Rhetorical Questioning
119	Pure Questioning
120	Pure Questioning
121	Pure Questioning
122	Pure Questioning
123	Rhetorical Questioning
124	Pure Questioning
125	Rhetorical Questioning
126	Pure Questioning
127	Pure Questioning
128	Pure Questioning
129	Assertive Questioning
130	Pure Questioning
131	Assertive Questioning
132	Assertive Questioning
133	Assertive Questioning
134	Pure Questioning
135	Pure Questioning
136	Pure Questioning
137	Pure Questioning
138	Pure Questioning
139	Pure Questioning
140	Pure Questioning
141	Pure Questioning
142	Pure Questioning
143	Rhetorical Questioning
144	Assertive Questioning
145	Pure Questioning
146	Pure Questioning
147	Assertive Questioning
148	Pure Questioning
149	Assertive Questioning
150	Pure Questioning
151	Pure Questioning
152	Assertive Questioning
153	Rhetorical Questioning
154	Pure Questioning
155	Pure Questioning
156	Pure Questioning
157	Pure Questioning
158	Assertive Questioning
159	Pure Questioning
160	Assertive Questioning
161	Assertive Questioning
162	Assertive Questioning
163	Pure Questioning
164	Pure Questioning
165	Pure Questioning
166	Pure Questioning
167	Pure Questioning
168	Pure Questioning
169	Pure Questioning
170	Pure Questioning
171	Pure Questioning
172	Pure Questioning
173	Assertive Questioning
174	Assertive Questioning
175	Pure Questioning
176	Pure Questioning
177	Pure Questioning
178	Pure Questioning
179	Pure Questioning
180	Assertive Questioning
181	Assertive Questioning
182	Pure Questioning
183	Pure Questioning
184	Pure Questioning
185	Assertive Questioning
186	Pure Questioning
187	Pure Questioning
188	Rhetorical Questioning
189	Pure Questioning
190	Assertive Questioning
191	Pure Questioning
192	Rhetorical Questioning
193	Pure Questioning
194	Pure Questioning
195	Assertive Questioning
196	Pure Questioning
197	Pure Questioning
198	Pure Questioning
199	Pure Questioning
200	Pure Questioning
201	Pure Questioning
202	Pure Questioning
203	Assertive Questioning
204	Pure Questioning
205	Pure Questioning
206	Rhetorical Questioning
207	Pure Questioning
208	Pure Questioning
209	Pure Questioning
210	Pure Questioning
211	Pure Questioning
212	Pure Questioning
213	Pure Questioning
214	Assertive Questioning
215	Rhetorical Questioning
216	Pure Questioning
217	Assertive Questioning
218	Assertive Questioning
219	Pure Questioning
220	Assertive Questioning
221	Pure Questioning
222	Pure Questioning
223	Assertive Questioning
224	Pure Questioning
225	Rhetorical Questioning
226	Rhetorical Questioning
227	Assertive Questioning
228	Pure Questioning
229	Pure Questioning
230	Rhetorical Questioning
231	Pure Questioning
232	Assertive Questioning
233	Pure Questioning
234	Pure Questioning
235	Assertive Questioning
236	Assertive Questioning
237	Pure Questioning
238	Rhetorical Questioning
239	Pure Questioning
240	Pure Questioning
241	Pure Questioning
242	Pure Questioning
243	Assertive Questioning
244	Assertive Questioning
245	Rhetorical Questioning
246	Rhetorical Questioning
247	Assertive Questioning
248	Pure Questioning
249	Assertive Questioning
250	Pure Questioning
251	Rhetorical Questioning
252	Rhetorical Questioning
253	Rhetorical Questioning
254	Pure Questioning
255	Pure Questioning
256	Pure Questioning
257	Pure Questioning
258	Pure Questioning
259	Pure Questioning
260	Assertive Questioning
261	Pure Questioning
262	Pure Questioning
263	Pure Questioning
264	Assertive Questioning
265	Rhetorical Questioning
266	Pure Questioning
267	Assertive Questioning
268	Assertive Questioning
269	Assertive Questioning
270	Pure Questioning
271	Assertive Questioning
272	Rhetorical Questioning
273	Pure Questioning
274	Pure Questioning
275	Pure Questioning
276	Pure Questioning
277	Pure Questioning
278	Pure Questioning
279	Pure Questioning
280	Rhetorical Questioning
281	Pure Questioning
282	Assertive Questioning
283	Pure Questioning
284	Assertive Questioning
285	Pure Questioning
286	Pure Questioning
287	Pure Questioning
288	Pure Questioning
289	Assertive Questioning
290	Pure Questioning
291	Assertive Questioning
292	Pure Questioning
293	Assertive Questioning
294	Pure Questioning
295	Pure Questioning
296	Assertive Questioning
297	Pure Questioning
298	Pure Questioning
299	Pure Questioning
300	Pure Questioning
301	Pure Questioning
302	Assertive Questioning
303	Pure Questioning
304	Pure Questioning
305	Pure Questioning
306	Pure Questioning
307	Assertive Questioning
308	Assertive Questioning
309	Pure Questioning
310	Rhetorical Questioning
311	Pure Questioning
312	Pure Questioning
313	Pure Questioning
314	Pure Questioning
315	Rhetorical Questioning
316	Pure Questioning
317	Assertive Questioning
318	Pure Questioning
319	Assertive Questioning
320	Pure Questioning
321	Assertive Questioning
322	Assertive Questioning
323	Pure Questioning
324	Pure Questioning
325	Pure Questioning
326	Pure Questioning
327	Pure Questioning
328	Pure Questioning
329	Pure Questioning
330	Pure Questioning
331	Pure Questioning
332	Assertive Questioning
333	Pure Questioning
334	Pure Questioning
335	Pure Questioning
336	Pure Questioning
337	Pure Questioning
338	Pure Questioning
339	Rhetorical Questioning
340	Pure Questioning
341	Pure Questioning
342	Assertive Questioning
343	Pure Questioning
344	Pure Questioning
345	Pure Questioning
346	Pure Questioning
347	Assertive Questioning
348	Rhetorical Questioning
349	Assertive Questioning
350	Pure Questioning
351	Pure Questioning
352	Pure Questioning
353	Pure Questioning
354	Pure Questioning
355	Pure Questioning
356	Pure Questioning
357	Pure Questioning
358	Pure Questioning
359	Pure Questioning
360	Pure Questioning
361	Pure Questioning
362	Pure Questioning
363	Rhetorical Questioning
364	Rhetorical Questioning
365	Pure Questioning
366	Assertive Questioning
367	Rhetorical Questioning
368	Rhetorical Questioning
369	Pure Questioning
370	Pure Questioning
371	Pure Questioning
372	Pure Questioning
373	Pure Questioning
374	Pure Questioning
375	Pure Questioning
376	Pure Questioning
377	Pure Questioning
378	Pure Questioning
379	Assertive Questioning
380	Rhetorical Questioning
381	Pure Questioning
382	Assertive Questioning
383	Pure Questioning
384	Pure Questioning
385	Pure Questioning
386	Pure Questioning
387	Rhetorical Questioning
388	Rhetorical Questioning
389	Rhetorical Questioning
390	Pure Questioning
391	Pure Questioning
392	Pure Questioning
393	Pure Questioning
394	Pure Questioning
395	Pure Questioning
396	Pure Questioning
397	Assertive Questioning
398	Pure Questioning
399	Assertive Questioning
400	Rhetorical Questioning
401	Pure Questioning
402	Pure Questioning
403	Assertive Questioning
404	Pure Questioning
405	Pure Questioning
406	Pure Questioning
407	Pure Questioning
408	Rhetorical Questioning
409	Pure Questioning
410	Pure Questioning
411	Pure Questioning
412	Pure Questioning
413	Pure Questioning
414	Pure Questioning
415	Pure Questioning
416	Pure Questioning
417	Pure Questioning
418	Pure Questioning
419	Assertive Questioning
420	Pure Questioning
421	Pure Questioning
422	Assertive Questioning
423	Assertive Questioning
424	Pure Questioning
425	Pure Questioning
426	Pure Questioning
427	Rhetorical Questioning
428	Assertive Questioning
429	Pure Questioning
430	Pure Questioning
431	Pure Questioning
432	Pure Questioning
433	Rhetorical Questioning
434	Assertive Questioning
435	Pure Questioning
436	Pure Questioning
437	Pure Questioning
438	Pure Questioning
439	Pure Questioning
440	Assertive Questioning
441	Pure Questioning
442	Pure Questioning
443	Pure Questioning
444	Pure Questioning
445	Assertive Questioning
446	Assertive Questioning
447	Assertive Questioning
448	Assertive Questioning
449	Pure Questioning
450	Pure Questioning
451	Pure Questioning
452	Assertive Questioning
453	Assertive Questioning
454	Pure Questioning
455	Pure Questioning
456	Pure Questioning
457	Pure Questioning
458	Pure Questioning
459	Pure Questioning
460	Pure Questioning
461	Pure Questioning
462	Pure Questioning
463	Pure Questioning
464	Pure Questioning
465	Pure Questioning
466	Pure Questioning
467	Pure Questioning
468	Pure Questioning
469	Pure Questioning
470	Pure Questioning
471	Pure Questioning
472	Assertive Questioning
473	Assertive Questioning
474	Pure Questioning
475	Pure Questioning
476	Pure Questioning
477	Assertive Questioning
478	Rhetorical Questioning
479	Pure Questioning
480	Assertive Questioning
481	Rhetorical Questioning
482	Pure Questioning
483	Rhetorical Questioning
484	Pure Questioning
485	Rhetorical Questioning
486	Pure Questioning
487	Assertive Questioning
488	Pure Questioning
489	Assertive Questioning
490	Assertive Questioning
491	Pure Questioning
492	Pure Questioning
493	Pure Questioning
494	Pure Questioning
495	Rhetorical Questioning
496	Pure Questioning
497	Pure Questioning
498	Pure Questioning
499	Pure Questioning
500	Assertive Questioning
501	Assertive Questioning
502	Rhetorical Questioning
503	Pure Questioning
504	Pure Questioning
505	Assertive Questioning
506	Pure Questioning
507	Assertive Questioning
508	Rhetorical Questioning
509	Rhetorical Questioning
510	Assertive Questioning
511	Pure Questioning
512	Pure Questioning
513	Rhetorical Questioning
514	Assertive Questioning
515	Assertive Questioning
516	Pure Questioning
517	Pure Questioning
518	Pure Questioning
519	Pure Questioning
520	Assertive Questioning
521	Pure Questioning
522	Pure Questioning
523	Pure Questioning
524	Assertive Questioning
525	Pure Questioning
526	Pure Questioning
527	Pure Questioning
528	Pure Questioning
529	Assertive Questioning
530	Pure Questioning
531	Assertive Questioning
532	Pure Questioning
533	Pure Questioning
534	Assertive Questioning
535	Pure Questioning
536	Pure Questioning
537	Assertive Questioning
538	Pure Questioning
539	Pure Questioning
540	Pure Questioning
541	Pure Questioning
542	Pure Questioning
543	Rhetorical Questioning
544	Rhetorical Questioning
545	Pure Questioning
546	Pure Questioning
547	Pure Questioning
548	Pure Questioning
549	Pure Questioning
550	Pure Questioning
551	Pure Questioning
552	Pure Questioning
553	Assertive Questioning
554	Rhetorical Questioning
555	Pure Questioning
556	Pure Questioning
557	Assertive Questioning
558	Pure Questioning
559	Pure Questioning
560	Pure Questioning
561	Pure Questioning
562	Pure Questioning
563	Assertive Questioning
564	Assertive Questioning
565	Pure Questioning
566	Assertive Questioning
567	Pure Questioning
568	Pure Questioning
569	Pure Questioning
570	Pure Questioning
571	Pure Questioning
572	Pure Questioning
573	Pure Questioning
574	Pure Questioning
575	Assertive Questioning
576	Rhetorical Questioning
577	Pure Questioning
578	Pure Questioning
579	Pure Questioning
580	Assertive Questioning
581	Pure Questioning
582	Pure Questioning
583	Pure Questioning
584	Assertive Questioning
585	Assertive Questioning
586	Pure Questioning
587	Pure Questioning
588	Pure Questioning
589	Pure Questioning
590	Assertive Questioning
591	Pure Questioning
592	Pure Questioning
593	Assertive Questioning
594	Pure Questioning
595	Rhetorical Questioning
596	Pure Questioning
597	Assertive Questioning
598	Pure Questioning
599	Pure Questioning
600	Pure Questioning
601	Pure Questioning
602	Pure Questioning
603	Assertive Questioning
604	Pure Questioning
605	Pure Questioning
606	Pure Questioning
607	Pure Questioning
608	Pure Questioning
609	Rhetorical Questioning
610	Pure Questioning
611	Pure Questioning
612	Pure Questioning
613	Pure Questioning
614	Pure Questioning
615	Rhetorical Questioning
616	Rhetorical Questioning
617	Pure Questioning
618	Assertive Questioning
619	Pure Questioning
620	Rhetorical Questioning
621	Assertive Questioning
622	Rhetorical Questioning
623	Assertive Questioning
624	Assertive Questioning
625	Assertive Questioning
626	Assertive Questioning
627	Assertive Questioning
628	Pure Questioning
629	Pure Questioning
630	Pure Questioning
631	Pure Questioning
632	Assertive Questioning
633	Pure Questioning
634	Pure Questioning
635	Assertive Questioning
636	Pure Questioning
637	Pure Questioning
638	Pure Questioning
639	Pure Questioning
640	Rhetorical Questioning
641	Assertive Questioning
642	Pure Questioning
643	Pure Questioning
644	Pure Questioning
645	Pure Questioning
646	Assertive Questioning
647	Pure Questioning
648	Pure Questioning
649	Pure Questioning
650	Pure Questioning
651	Pure Questioning
652	Pure Questioning
653	Pure Questioning
654	Assertive Questioning
655	Pure Questioning
656	Pure Questioning
657	Pure Questioning
658	Pure Questioning
659	Pure Questioning
660	Pure Questioning
661	Rhetorical Questioning
662	Pure Questioning
