index	prediction
351	Pure Questioning
352	Pure Questioning
353	Pure Questioning
354	Pure Questioning
355	Rhetorical Questioning
356	Pure Questioning
357	Pure Questioning
358	Pure Questioning
359	Pure Questioning
360	Rhetorical Questioning
361	Pure Questioning
362	Assertive Questioning
363	Pure Questioning
364	Pure Questioning
365	Assertive Questioning
366	Assertive Questioning
367	Pure Questioning
368	Rhetorical Questioning
369	Pure Questioning
370	Pure Questioning
371	Assertive Questioning
372	Pure Questioning
373	Pure Questioning
374	Pure Questioning
375	Pure Questioning
376	Pure Questioning
377	Pure Questioning
378	Assertive Questioning
379	Pure Questioning
380	Rhetorical Questioning
381	Pure Questioning
382	Assertive Questioning
383	Assertive Questioning
384	Pure Questioning
385	Assertive Questioning
386	Pure Questioning
387	Assertive Questioning
388	Assertive Questioning
389	Pure Questioning
390	Assertive Questioning
391	Pure Questioning
392	Pure Questioning
393	Assertive Questioning
394	Pure Questioning
395	Pure Questioning
396	Rhetorical Questioning
397	Rhetorical Questioning
398	Pure Questioning
399	Rhetorical Questioning
400	Assertive Questioning
401	Assertive Questioning
402	Pure Questioning
403	Assertive Questioning
404	Pure Questioning
405	Pure Questioning
406	Pure Questioning
407	Pure Questioning
408	Assertive Questioning
409	Pure Questioning
410	Pure Questioning
411	Pure Questioning
412	Pure Questioning
413	Pure Questioning
414	Pure Questioning
415	Assertive Questioning
416	Pure Questioning
417	Rhetorical Questioning
418	Rhetorical Questioning
419	Pure Questioning
420	Rhetorical Questioning
421	Pure Questioning
422	Rhetorical Questioning
423	Pure Questioning
424	Pure Questioning
425	Pure Questioning
426	Pure Questioning
427	Rhetorical Questioning
428	Pure Questioning
429	Pure Questioning
430	Assertive Questioning
431	Pure Questioning
432	Pure Questioning
433	Pure Questioning
434	Pure Questioning
435	Pure Questioning
436	Pure Questioning
437	Pure Questioning
438	Assertive Questioning
439	Assertive Questioning
440	Assertive Questioning
441	Assertive Questioning
442	Pure Questioning
443	Assertive Questioning
444	Assertive Questioning
445	Assertive Questioning
446	Assertive Questioning
447	Assertive Questioning
448	Pure Questioning
449	Assertive Questioning
450	Assertive Questioning
451	Assertive Questioning
452	Assertive Questioning
453	Pure Questioning
454	Pure Questioning
455	Assertive Questioning
456	Pure Questioning
457	Pure Questioning
458	Pure Questioning
459	Pure Questioning
460	Pure Questioning
461	Rhetorical Questioning
462	Pure Questioning
463	Pure Questioning
464	Pure Questioning
465	Pure Questioning
466	Assertive Questioning
467	Pure Questioning
468	Pure Questioning
469	Pure Questioning
470	Rhetorical Questioning
471	Assertive Questioning
472	Pure Questioning
473	Pure Questioning
474	Assertive Questioning
475	Pure Questioning
476	Pure Questioning
477	Pure Questioning
478	Assertive Questioning
479	Pure Questioning
480	Assertive Questioning
481	Assertive Questioning
482	Assertive Questioning
483	Rhetorical Questioning
484	Rhetorical Questioning
485	Rhetorical Questioning
486	Pure Questioning
487	Pure Questioning
488	Pure Questioning
489	Pure Questioning
490	Assertive Questioning
491	Pure Questioning
492	Assertive Questioning
493	Assertive Questioning
494	Assertive Questioning
495	Assertive Questioning
496	Pure Questioning
497	Pure Questioning
498	Pure Questioning
499	Rhetorical Questioning
500	Pure Questioning
501	Pure Questioning
502	Rhetorical Questioning
503	Pure Questioning
504	Assertive Questioning
505	Pure Questioning
506	Rhetorical Questioning
507	Pure Questioning
508	Assertive Questioning
509	Assertive Questioning
510	Pure Questioning
511	Assertive Questioning
512	Assertive Questioning
513	Assertive Questioning
514	Pure Questioning
515	Pure Questioning
516	Pure Questioning
517	Pure Questioning
518	Pure Questioning
519	Assertive Questioning
520	Pure Questioning
521	Pure Questioning
522	Pure Questioning
523	Pure Questioning
524	Pure Questioning
525	Pure Questioning
526	Pure Questioning
527	Pure Questioning
528	Pure Questioning
529	Pure Questioning
530	Pure Questioning
531	Assertive Questioning
532	Pure Questioning
533	Pure Questioning
534	Pure Questioning
535	Pure Questioning
536	Pure Questioning
537	Assertive Questioning
538	Assertive Questioning
539	Assertive Questioning
540	Assertive Questioning
541	Pure Questioning
542	Pure Questioning
543	Assertive Questioning
544	Rhetorical Questioning
545	Assertive Questioning
546	Rhetorical Questioning
547	Assertive Questioning
548	Pure Questioning
549	Pure Questioning
550	Pure Questioning
551	Pure Questioning
552	Pure Questioning
553	Rhetorical Questioning
554	Pure Questioning
555	Pure Questioning
556	Pure Questioning
557	Pure Questioning
558	Assertive Questioning
559	Assertive Questioning
560	Assertive Questioning
561	Assertive Questioning
562	Assertive Questioning
563	Assertive Questioning
564	Pure Questioning
565	Rhetorical Questioning
566	Pure Questioning
567	Pure Questioning
568	Assertive Questioning
569	Pure Questioning
570	Assertive Questioning
571	Pure Questioning
572	Pure Questioning
573	Pure Questioning
574	Pure Questioning
575	Assertive Questioning
576	Pure Questioning
577	Pure Questioning
578	Assertive Questioning
579	Assertive Questioning
580	Assertive Questioning
581	Assertive Questioning
582	Assertive Questioning
583	Assertive Questioning
584	Assertive Questioning
585	Pure Questioning
586	Assertive Questioning
587	Pure Questioning
588	Pure Questioning
589	Assertive Questioning
590	Assertive Questioning
591	Assertive Questioning
592	Pure Questioning
593	Assertive Questioning
594	Pure Questioning
595	Pure Questioning
596	Rhetorical Questioning
597	Pure Questioning
598	Pure Questioning
599	Pure Questioning
600	Assertive Questioning
601	Pure Questioning
602	Assertive Questioning
603	Rhetorical Questioning
604	Pure Questioning
605	Pure Questioning
606	Pure Questioning
607	Pure Questioning
608	Pure Questioning
609	Rhetorical Questioning
610	Assertive Questioning
611	Pure Questioning
612	Assertive Questioning
613	Pure Questioning
614	Pure Questioning
615	Pure Questioning
616	Assertive Questioning
617	Pure Questioning
618	Pure Questioning
619	Assertive Questioning
620	Rhetorical Questioning
621	Rhetorical Questioning
622	Pure Questioning
623	Rhetorical Questioning
624	Assertive Questioning
625	Assertive Questioning
626	Pure Questioning
627	Assertive Questioning
628	Pure Questioning
629	Pure Questioning
630	Pure Questioning
631	Pure Questioning
632	Pure Questioning
633	Assertive Questioning
634	Pure Questioning
635	Pure Questioning
636	Pure Questioning
637	Pure Questioning
638	Pure Questioning
639	Pure Questioning
640	Rhetorical Questioning
641	Assertive Questioning
642	Assertive Questioning
643	Assertive Questioning
644	Pure Questioning
645	Assertive Questioning
646	Assertive Questioning
647	Assertive Questioning
648	Pure Questioning
649	Pure Questioning
650	Assertive Questioning
651	Pure Questioning
652	Pure Questioning
653	Pure Questioning
654	Rhetorical Questioning
655	Pure Questioning
656	Pure Questioning
657	Pure Questioning
658	Pure Questioning
659	Pure Questioning
660	Pure Questioning
661	Rhetorical Questioning
662	Assertive Questioning
