index	prediction
102	Pure Questioning
103	Pure Questioning
104	Pure Questioning
105	Pure Questioning
106	Pure Questioning
107	Pure Questioning
108	Rhetorical Questioning
109	Pure Questioning
110	Pure Questioning
111	Pure Questioning
112	Pure Questioning
113	Pure Questioning
114	Pure Questioning
115	Pure Questioning
116	Assertive Questioning
117	Pure Questioning
118	Rhetorical Questioning
119	Pure Questioning
120	Pure Questioning
121	Pure Questioning
122	Pure Questioning
123	Pure Questioning
124	Pure Questioning
125	Rhetorical Questioning
126	Pure Questioning
127	Pure Questioning
128	Pure Questioning
129	Assertive Questioning
130	Pure Questioning
131	Pure Questioning
132	Assertive Questioning
133	Assertive Questioning
134	Pure Questioning
135	Pure Questioning
136	Pure Questioning
137	Rhetorical Questioning
138	Pure Questioning
139	Pure Questioning
140	Pure Questioning
141	Pure Questioning
142	Pure Questioning
143	Rhetorical Questioning
144	Rhetorical Questioning
145	Pure Questioning
146	Pure Questioning
147	Assertive Questioning
148	Assertive Questioning
149	Assertive Questioning
150	Pure Questioning
151	Rhetorical Questioning
152	Pure Questioning
153	Pure Questioning
154	Rhetorical Questioning
155	Rhetorical Questioning
156	Pure Questioning
157	Pure Questioning
158	Pure Questioning
159	Pure Questioning
160	Assertive Questioning
161	Pure Questioning
162	Pure Questioning
163	Pure Questioning
164	Pure Questioning
165	Rhetorical Questioning
166	Pure Questioning
167	Pure Questioning
168	Pure Questioning
169	Pure Questioning
170	Pure Questioning
171	Pure Questioning
172	Pure Questioning
173	Assertive Questioning
174	Assertive Questioning
175	Pure Questioning
176	Pure Questioning
177	Rhetorical Questioning
178	Pure Questioning
179	Pure Questioning
180	Assertive Questioning
181	Rhetorical Questioning
182	Pure Questioning
183	Pure Questioning
184	Pure Questioning
185	Pure Questioning
186	Pure Questioning
187	Pure Questioning
188	Pure Questioning
189	Pure Questioning
190	Rhetorical Questioning
191	Pure Questioning
192	Pure Questioning
193	Pure Questioning
194	Pure Questioning
195	Assertive Questioning
196	Pure Questioning
197	Pure Questioning
198	Pure Questioning
199	Assertive Questioning
200	Pure Questioning
201	Pure Questioning
202	Pure Questioning
203	Pure Questioning
204	Pure Questioning
205	Pure Questioning
206	Pure Questioning
207	Rhetorical Questioning
208	Pure Questioning
209	Pure Questioning
210	Pure Questioning
211	Pure Questioning
212	Pure Questioning
213	Pure Questioning
214	Assertive Questioning
215	Pure Questioning
216	Pure Questioning
217	Pure Questioning
218	Pure Questioning
219	Pure Questioning
220	Pure Questioning
221	Pure Questioning
222	Pure Questioning
223	Assertive Questioning
224	Pure Questioning
225	Rhetorical Questioning
226	Pure Questioning
227	Pure Questioning
228	Pure Questioning
229	Pure Questioning
230	Rhetorical Questioning
231	Rhetorical Questioning
232	Rhetorical Questioning
233	Pure Questioning
234	Pure Questioning
235	Rhetorical Questioning
236	Pure Questioning
237	Assertive Questioning
238	Rhetorical Questioning
239	Pure Questioning
240	Pure Questioning
241	Pure Questioning
242	Pure Questioning
243	Assertive Questioning
244	Pure Questioning
245	Rhetorical Questioning
246	Rhetorical Questioning
247	Assertive Questioning
248	Pure Questioning
249	Assertive Questioning
250	Pure Questioning
251	Rhetorical Questioning
252	Rhetorical Questioning
253	Rhetorical Questioning
254	Pure Questioning
255	Pure Questioning
256	Pure Questioning
257	Rhetorical Questioning
258	Pure Questioning
259	Rhetorical Questioning
260	Assertive Questioning
261	Pure Questioning
262	Pure Questioning
263	Pure Questioning
264	Pure Questioning
265	Pure Questioning
266	Pure Questioning
267	Pure Questioning
268	Assertive Questioning
269	Pure Questioning
270	Pure Questioning
271	Assertive Questioning
272	Rhetorical Questioning
273	Pure Questioning
274	Pure Questioning
275	Pure Questioning
276	Pure Questioning
277	Pure Questioning
278	Pure Questioning
279	Pure Questioning
280	Pure Questioning
281	Pure Questioning
282	Assertive Questioning
283	Pure Questioning
284	Pure Questioning
285	Pure Questioning
286	Pure Questioning
287	Assertive Questioning
288	Pure Questioning
289	Assertive Questioning
290	Pure Questioning
291	Assertive Questioning
292	Pure Questioning
293	Pure Questioning
294	Pure Questioning
295	Pure Questioning
296	Assertive Questioning
297	Pure Questioning
298	Pure Questioning
299	Pure Questioning
300	Pure Questioning
301	Pure Questioning
302	Assertive Questioning
303	Assertive Questioning
304	Pure Questioning
305	Pure Questioning
306	Pure Questioning
307	Assertive Questioning
308	Assertive Questioning
309	Pure Questioning
310	Assertive Questioning
311	Pure Questioning
312	Pure Questioning
313	Pure Questioning
314	Pure Questioning
315	Rhetorical Questioning
316	Pure Questioning
317	Pure Questioning
318	Pure Questioning
319	Pure Questioning
320	Pure Questioning
321	Pure Questioning
322	Pure Questioning
323	Pure Questioning
324	Pure Questioning
325	Pure Questioning
326	Pure Questioning
327	Pure Questioning
328	Pure Questioning
329	Pure Questioning
330	Pure Questioning
331	Pure Questioning
332	Assertive Questioning
333	Pure Questioning
334	Rhetorical Questioning
335	Pure Questioning
336	Pure Questioning
337	Pure Questioning
338	Assertive Questioning
339	Pure Questioning
340	Pure Questioning
341	Pure Questioning
342	Assertive Questioning
343	Pure Questioning
344	Assertive Questioning
345	Pure Questioning
346	Rhetorical Questioning
347	Assertive Questioning
348	Pure Questioning
349	Assertive Questioning
350	Pure Questioning
351	Pure Questioning
352	Pure Questioning
353	Pure Questioning
354	Pure Questioning
355	Pure Questioning
356	Pure Questioning
357	Pure Questioning
358	Pure Questioning
359	Pure Questioning
360	Pure Questioning
361	Pure Questioning
362	Rhetorical Questioning
363	Rhetorical Questioning
364	Assertive Questioning
365	Pure Questioning
366	Assertive Questioning
367	Assertive Questioning
368	Rhetorical Questioning
369	Pure Questioning
370	Pure Questioning
371	Pure Questioning
372	Pure Questioning
373	Pure Questioning
374	Pure Questioning
375	Pure Questioning
376	Assertive Questioning
377	Pure Questioning
378	Pure Questioning
379	Pure Questioning
380	Rhetorical Questioning
381	Pure Questioning
382	Pure Questioning
383	Pure Questioning
384	Pure Questioning
385	Pure Questioning
386	Pure Questioning
387	Pure Questioning
388	Pure Questioning
389	Pure Questioning
390	Pure Questioning
391	Pure Questioning
392	Pure Questioning
393	Pure Questioning
394	Pure Questioning
395	Pure Questioning
396	Assertive Questioning
397	Assertive Questioning
398	Pure Questioning
399	Rhetorical Questioning
400	Pure Questioning
401	Pure Questioning
402	Pure Questioning
403	Assertive Questioning
404	Pure Questioning
405	Assertive Questioning
406	Pure Questioning
407	Pure Questioning
408	Rhetorical Questioning
409	Pure Questioning
410	Pure Questioning
411	Pure Questioning
412	Pure Questioning
413	Pure Questioning
414	Pure Questioning
415	Rhetorical Questioning
416	Pure Questioning
417	Pure Questioning
418	Pure Questioning
419	Assertive Questioning
420	Pure Questioning
421	Rhetorical Questioning
422	Assertive Questioning
423	Assertive Questioning
424	Pure Questioning
425	Pure Questioning
426	Pure Questioning
427	Pure Questioning
428	Assertive Questioning
429	Pure Questioning
430	Pure Questioning
431	Pure Questioning
432	Pure Questioning
433	Pure Questioning
434	Assertive Questioning
435	Assertive Questioning
436	Rhetorical Questioning
437	Assertive Questioning
438	Pure Questioning
439	Pure Questioning
440	Assertive Questioning
441	Pure Questioning
442	Pure Questioning
443	Pure Questioning
444	Pure Questioning
445	Pure Questioning
446	Assertive Questioning
447	Pure Questioning
448	Assertive Questioning
449	Pure Questioning
450	Pure Questioning
451	Pure Questioning
452	Assertive Questioning
453	Pure Questioning
454	Pure Questioning
455	Pure Questioning
456	Pure Questioning
457	Pure Questioning
458	Pure Questioning
459	Pure Questioning
460	Pure Questioning
461	Pure Questioning
462	Pure Questioning
463	Pure Questioning
464	Pure Questioning
465	Pure Questioning
466	Pure Questioning
467	Pure Questioning
468	Pure Questioning
469	Pure Questioning
470	Pure Questioning
471	Pure Questioning
472	Assertive Questioning
473	Assertive Questioning
474	Pure Questioning
475	Pure Questioning
476	Pure Questioning
477	Assertive Questioning
478	Pure Questioning
479	Pure Questioning
480	Pure Questioning
481	Pure Questioning
482	Pure Questioning
483	Rhetorical Questioning
484	Pure Questioning
485	Pure Questioning
486	Pure Questioning
487	Pure Questioning
488	Pure Questioning
489	Assertive Questioning
490	Assertive Questioning
491	Pure Questioning
492	Pure Questioning
493	Rhetorical Questioning
494	Rhetorical Questioning
495	Assertive Questioning
496	Pure Questioning
497	Pure Questioning
498	Pure Questioning
499	Pure Questioning
500	Pure Questioning
501	Assertive Questioning
502	Rhetorical Questioning
503	Pure Questioning
504	Rhetorical Questioning
505	Assertive Questioning
506	Pure Questioning
507	Assertive Questioning
508	Rhetorical Questioning
509	Rhetorical Questioning
510	Assertive Questioning
511	Pure Questioning
512	Pure Questioning
513	Pure Questioning
514	Assertive Questioning
515	Rhetorical Questioning
516	Pure Questioning
517	Rhetorical Questioning
518	Pure Questioning
519	Pure Questioning
520	Pure Questioning
521	Pure Questioning
522	Pure Questioning
523	Pure Questioning
524	Pure Questioning
525	Assertive Questioning
526	Pure Questioning
527	Pure Questioning
528	Pure Questioning
529	Assertive Questioning
530	Pure Questioning
531	Assertive Questioning
532	Pure Questioning
533	Pure Questioning
534	Rhetorical Questioning
535	Pure Questioning
536	Pure Questioning
537	Pure Questioning
538	Pure Questioning
539	Pure Questioning
540	Rhetorical Questioning
541	Rhetorical Questioning
542	Pure Questioning
543	Pure Questioning
544	Pure Questioning
545	Assertive Questioning
546	Assertive Questioning
547	Pure Questioning
548	Pure Questioning
549	Pure Questioning
550	Pure Questioning
551	Pure Questioning
552	Pure Questioning
553	Assertive Questioning
554	Pure Questioning
555	Pure Questioning
556	Pure Questioning
557	Assertive Questioning
558	Pure Questioning
559	Pure Questioning
560	Pure Questioning
561	Rhetorical Questioning
562	Pure Questioning
563	Assertive Questioning
564	Assertive Questioning
565	Pure Questioning
566	Assertive Questioning
567	Assertive Questioning
568	Pure Questioning
569	Pure Questioning
570	Pure Questioning
571	Pure Questioning
572	Pure Questioning
573	Pure Questioning
574	Pure Questioning
575	Assertive Questioning
576	Rhetorical Questioning
577	Pure Questioning
578	Pure Questioning
579	Pure Questioning
580	Pure Questioning
581	Pure Questioning
582	Rhetorical Questioning
583	Pure Questioning
584	Assertive Questioning
585	Pure Questioning
586	Pure Questioning
587	Pure Questioning
588	Pure Questioning
589	Pure Questioning
590	Assertive Questioning
591	Pure Questioning
592	Pure Questioning
593	Assertive Questioning
594	Pure Questioning
595	Pure Questioning
596	Rhetorical Questioning
597	Assertive Questioning
598	Pure Questioning
599	Pure Questioning
600	Assertive Questioning
601	Pure Questioning
602	Assertive Questioning
603	Assertive Questioning
604	Pure Questioning
605	Pure Questioning
606	Rhetorical Questioning
607	Pure Questioning
608	Pure Questioning
609	Assertive Questioning
610	Pure Questioning
611	Pure Questioning
612	Pure Questioning
613	Pure Questioning
614	Pure Questioning
615	Assertive Questioning
616	Pure Questioning
617	Pure Questioning
618	Assertive Questioning
619	Pure Questioning
620	Pure Questioning
621	Assertive Questioning
622	Rhetorical Questioning
623	Assertive Questioning
624	Pure Questioning
625	Assertive Questioning
626	Rhetorical Questioning
627	Pure Questioning
628	Rhetorical Questioning
629	Pure Questioning
630	Rhetorical Questioning
631	Pure Questioning
632	Pure Questioning
633	Pure Questioning
634	Pure Questioning
635	Pure Questioning
636	Pure Questioning
637	Assertive Questioning
638	Pure Questioning
639	Pure Questioning
640	Rhetorical Questioning
641	Assertive Questioning
642	Pure Questioning
643	Pure Questioning
644	Pure Questioning
645	Assertive Questioning
646	Pure Questioning
647	Pure Questioning
648	Pure Questioning
649	Pure Questioning
650	Pure Questioning
651	Pure Questioning
652	Pure Questioning
653	Pure Questioning
654	Assertive Questioning
655	Pure Questioning
656	Pure Questioning
657	Pure Questioning
658	Pure Questioning
659	Pure Questioning
660	Pure Questioning
661	Rhetorical Questioning
662	Pure Questioning
