index	prediction
359	Pure Questioning
360	Pure Questioning
361	Pure Questioning
362	Pure Questioning
363	Pure Questioning
364	Pure Questioning
365	Pure Questioning
366	Assertive Questioning
367	Assertive Questioning
368	Rhetorical Questioning
369	Rhetorical Questioning
370	Pure Questioning
371	Pure Questioning
372	Pure Questioning
373	Pure Questioning
374	Assertive Questioning
375	Pure Questioning
376	Pure Questioning
377	Pure Questioning
378	Pure Questioning
379	Pure Questioning
380	Rhetorical Questioning
381	Assertive Questioning
382	Assertive Questioning
383	Pure Questioning
384	Pure Questioning
385	Pure Questioning
386	Pure Questioning
387	Pure Questioning
388	Rhetorical Questioning
389	Rhetorical Questioning
390	Pure Questioning
391	Pure Questioning
392	Pure Questioning
393	Pure Questioning
394	Pure Questioning
395	Pure Questioning
396	Rhetorical Questioning
397	Rhetorical Questioning
398	Pure Questioning
399	Pure Questioning
400	Rhetorical Questioning
401	Pure Questioning
402	Pure Questioning
403	Pure Questioning
404	Pure Questioning
405	Pure Questioning
406	Pure Questioning
407	Pure Questioning
408	Rhetorical Questioning
409	Pure Questioning
410	Pure Questioning
411	Pure Questioning
412	Pure Questioning
413	Pure Questioning
414	Pure Questioning
415	Assertive Questioning
416	Pure Questioning
417	Pure Questioning
418	Pure Questioning
419	Assertive Questioning
420	Pure Questioning
421	Pure Questioning
422	Assertive Questioning
423	Assertive Questioning
424	Pure Questioning
425	Pure Questioning
426	Pure Questioning
427	Assertive Questioning
428	Assertive Questioning
429	Pure Questioning
430	Pure Questioning
431	Pure Questioning
432	Pure Questioning
433	Pure Questioning
434	Assertive Questioning
435	Assertive Questioning
436	Pure Questioning
437	Pure Questioning
438	Pure Questioning
439	Assertive Questioning
440	Pure Questioning
441	Pure Questioning
442	Pure Questioning
443	Pure Questioning
444	Pure Questioning
445	Assertive Questioning
446	Assertive Questioning
447	Assertive Questioning
448	Assertive Questioning
449	Assertive Questioning
450	Pure Questioning
451	Pure Questioning
452	Pure Questioning
453	Assertive Questioning
454	Pure Questioning
455	Pure Questioning
456	Pure Questioning
457	Pure Questioning
458	Pure Questioning
459	Assertive Questioning
460	Pure Questioning
461	Pure Questioning
462	Pure Questioning
463	Pure Questioning
464	Pure Questioning
465	Pure Questioning
466	Pure Questioning
467	Pure Questioning
468	Pure Questioning
469	Assertive Questioning
470	Rhetorical Questioning
471	Pure Questioning
472	Pure Questioning
473	Assertive Questioning
474	Pure Questioning
475	Pure Questioning
476	Pure Questioning
477	Assertive Questioning
478	Rhetorical Questioning
479	Pure Questioning
480	Assertive Questioning
481	Pure Questioning
482	Pure Questioning
483	Rhetorical Questioning
484	Rhetorical Questioning
485	Rhetorical Questioning
486	Pure Questioning
487	Assertive Questioning
488	Pure Questioning
489	Pure Questioning
490	Assertive Questioning
491	Pure Questioning
492	Pure Questioning
493	Pure Questioning
494	Pure Questioning
495	Rhetorical Questioning
496	Pure Questioning
497	Pure Questioning
498	Pure Questioning
499	Pure Questioning
500	Assertive Questioning
501	Pure Questioning
502	Rhetorical Questioning
503	Pure Questioning
504	Pure Questioning
505	Pure Questioning
506	Pure Questioning
507	Pure Questioning
508	Rhetorical Questioning
509	Pure Questioning
510	Assertive Questioning
511	Pure Questioning
512	Assertive Questioning
513	Rhetorical Questioning
514	Pure Questioning
515	Pure Questioning
516	Pure Questioning
517	Pure Questioning
518	Pure Questioning
519	Pure Questioning
520	Assertive Questioning
521	Pure Questioning
522	Pure Questioning
523	Pure Questioning
524	Pure Questioning
525	Pure Questioning
526	Pure Questioning
527	Pure Questioning
528	Pure Questioning
529	Pure Questioning
530	Pure Questioning
531	Rhetorical Questioning
532	Pure Questioning
533	Pure Questioning
534	Rhetorical Questioning
535	Pure Questioning
536	Pure Questioning
537	Assertive Questioning
538	Pure Questioning
539	Pure Questioning
540	Pure Questioning
541	Pure Questioning
542	Pure Questioning
543	Pure Questioning
544	Pure Questioning
545	Pure Questioning
546	Pure Questioning
547	Pure Questioning
548	Pure Questioning
549	Pure Questioning
550	Pure Questioning
551	Pure Questioning
552	Pure Questioning
553	Assertive Questioning
554	Assertive Questioning
555	Pure Questioning
556	Pure Questioning
557	Assertive Questioning
558	Assertive Questioning
559	Pure Questioning
560	Pure Questioning
561	Rhetorical Questioning
562	Rhetorical Questioning
563	Assertive Questioning
564	Assertive Questioning
565	Assertive Questioning
566	Pure Questioning
567	Assertive Questioning
568	Pure Questioning
569	Pure Questioning
570	Assertive Questioning
571	Pure Questioning
572	Pure Questioning
573	Pure Questioning
574	Pure Questioning
575	Assertive Questioning
576	Rhetorical Questioning
577	Pure Questioning
578	Pure Questioning
579	Pure Questioning
580	Assertive Questioning
581	Assertive Questioning
582	Pure Questioning
583	Pure Questioning
584	Assertive Questioning
585	Pure Questioning
586	Rhetorical Questioning
587	Pure Questioning
588	Pure Questioning
589	Pure Questioning
590	Assertive Questioning
591	Pure Questioning
592	Pure Questioning
593	Assertive Questioning
594	Assertive Questioning
595	Rhetorical Questioning
596	Rhetorical Questioning
597	Assertive Questioning
598	Assertive Questioning
599	Pure Questioning
600	Assertive Questioning
601	Pure Questioning
602	Pure Questioning
603	Assertive Questioning
604	Pure Questioning
605	Pure Questioning
606	Pure Questioning
607	Pure Questioning
608	Pure Questioning
609	Rhetorical Questioning
610	Assertive Questioning
611	Pure Questioning
612	Pure Questioning
613	Pure Questioning
614	Assertive Questioning
615	Assertive Questioning
616	Rhetorical Questioning
617	Pure Questioning
618	Assertive Questioning
619	Rhetorical Questioning
620	Rhetorical Questioning
621	Rhetorical Questioning
622	Rhetorical Questioning
623	Rhetorical Questioning
624	Assertive Questioning
625	Rhetorical Questioning
626	Assertive Questioning
627	Rhetorical Questioning
628	Pure Questioning
629	Pure Questioning
630	Pure Questioning
631	Pure Questioning
632	Pure Questioning
633	Pure Questioning
634	Pure Questioning
635	Assertive Questioning
636	Pure Questioning
637	Pure Questioning
638	Pure Questioning
639	Pure Questioning
640	Rhetorical Questioning
641	Assertive Questioning
642	Pure Questioning
643	Assertive Questioning
644	Pure Questioning
645	Assertive Questioning
646	Rhetorical Questioning
647	Rhetorical Questioning
648	Pure Questioning
649	Pure Questioning
650	Pure Questioning
651	Pure Questioning
652	Pure Questioning
653	Assertive Questioning
654	Rhetorical Questioning
655	Pure Questioning
656	Pure Questioning
657	Pure Questioning
658	Pure Questioning
659	Pure Questioning
660	Pure Questioning
661	Rhetorical Questioning
662	Pure Questioning
